t gamma
0.682861 0.000000
0.683105 0.000000
0.683350 0.000000
0.683594 0.000000
0.683838 0.000000
0.684082 0.000000
0.684326 0.000000
0.684570 0.000000
0.684814 0.000000
0.685059 0.000000
0.685303 0.000000
0.685547 0.000000
0.685791 0.000000
0.686035 0.000000
0.686279 0.000000
0.686523 0.000000
0.686768 0.000000
0.687012 0.000000
0.687256 0.000000
0.687500 0.000000
0.687744 0.000000
0.687988 0.000000
0.688232 0.000000
0.688477 0.000000
0.688721 0.000000
0.688965 0.000000
0.689209 0.000000
0.689453 0.000000
0.689697 0.000000
0.689941 0.000000
0.690186 0.000000
0.690430 0.000000
0.690674 0.000000
0.690918 0.000000
0.691162 0.000000
0.691406 0.000000
0.691650 0.000000
0.691895 0.000000
0.692139 0.000000
0.692383 0.000000
0.692627 0.000000
0.692871 0.000000
0.693115 0.000000
0.693359 0.000000
0.693604 0.000000
0.693848 0.000000
0.694092 0.000000
0.694336 0.000000
0.694580 0.000000
0.694824 0.000000
0.695068 0.000000
0.695312 0.000000
0.695557 0.000000
0.695801 0.000000
0.696045 0.000000
0.696289 0.000000
0.696533 0.000000
0.696777 0.000000
0.697021 0.000000
0.697266 0.000000
0.697510 0.000000
0.697754 0.000000
0.697998 0.000000
0.698242 0.000000
0.698486 0.000000
0.698730 0.000000
0.698975 0.000000
0.699219 0.000000
0.699463 0.000000
0.699707 0.000000
0.699951 0.000000
0.700195 0.000000
0.700439 0.000000
0.700684 0.000000
0.700928 0.000000
0.701172 0.000000
0.701416 0.000000
0.701660 0.000000
0.701904 0.000000
0.702148 0.000000
0.702393 0.000000
0.702637 0.000000
0.702881 0.000000
0.703125 0.000000
0.703369 0.000000
0.703613 0.000000
0.703857 0.000000
0.704102 0.000000
0.704346 0.000000
0.704590 0.000000
0.704834 0.000000
0.705078 0.000000
0.705322 0.000000
0.705566 0.000000
0.705811 0.000000
0.706055 0.000000
0.706299 0.000000
0.706543 0.000000
0.706787 0.000000
0.707031 0.000000
0.707275 0.000000
0.707520 0.000000
0.707764 0.000000
0.708008 0.000000
0.708252 0.000000
0.708496 0.000000
0.708740 0.000000
0.708984 0.000000
0.709229 0.000000
0.709473 0.000000
0.709717 0.000000
0.709961 0.000000
0.710205 0.000000
0.710449 0.000000
0.710693 0.000000
0.710938 0.000000
0.711182 0.000000
0.711426 0.000000
0.711670 0.000000
0.711914 0.000000
0.712158 0.000000
0.712402 0.000000
0.712646 0.000000
0.712891 0.000000
0.713135 0.000000
0.713379 0.000000
0.713623 0.000000
0.713867 0.000000
0.714111 0.000000
0.714355 0.000000
0.714600 0.000000
0.714844 0.000000
0.715088 0.000000
0.715332 0.000000
0.715576 0.000000
0.715820 0.000000
0.716064 0.000000
0.716309 0.000000
0.716553 0.000000
0.716797 0.000000
0.717041 0.000000
0.717285 0.000000
0.717529 0.000000
0.717773 0.000000
0.718018 0.000000
0.718262 0.000000
0.718506 0.000000
0.718750 0.000000
0.718994 0.000000
0.719238 0.000000
0.719482 0.000000
0.719727 0.000000
0.719971 0.000000
0.720215 0.000000
0.720459 0.000000
0.720703 0.000000
0.720947 0.000000
0.721191 0.000000
0.721436 0.000000
0.721680 0.000000
0.721924 0.000000
0.722168 0.000000
0.722412 0.000000
0.722656 0.000000
0.722900 0.000000
0.723145 0.000000
0.723389 0.000000
0.723633 0.000000
0.723877 0.000000
0.724121 0.000000
0.724365 0.000000
0.724609 0.000000
0.724854 0.000000
0.725098 0.000000
0.725342 0.000000
0.725586 0.000000
0.725830 0.000000
0.726074 0.000000
0.726318 0.000000
0.726562 0.000000
0.726807 0.000000
0.727051 0.000000
0.727295 0.000000
0.727539 0.000000
0.727783 0.000000
0.728027 0.000000
0.728271 0.000000
0.728516 0.000000
0.728760 0.000000
0.729004 0.000000
0.729248 0.000000
0.729492 0.000000
0.729736 0.000000
0.729980 0.000000
0.730225 0.000000
0.730469 0.000000
0.730713 0.000000
0.730957 0.000000
0.731201 0.000000
0.731445 0.000000
0.731689 0.000000
0.731934 0.000000
0.732178 0.000000
0.732422 0.000000
0.732666 0.000000
0.732910 0.000000
0.733154 0.000000
0.733398 0.000000
0.733643 0.000000
0.733887 0.000000
0.734131 0.000000
0.734375 0.000000
0.734619 0.000000
0.734863 0.000000
0.735107 0.000000
0.735352 0.000000
0.735596 0.000000
0.735840 0.000000
0.736084 0.000000
0.736328 0.000000
0.736572 0.000000
0.736816 0.000000
0.737061 0.000000
0.737305 0.000000
0.737549 0.000000
0.737793 0.000000
0.738037 0.000000
0.738281 0.000000
0.738525 0.000000
0.738770 0.000000
0.739014 0.000000
0.739258 0.000000
0.739502 0.000000
0.739746 0.000000
0.739990 0.000000
0.740234 0.000000
0.740479 0.000000
0.740723 0.000000
0.740967 0.000000
0.741211 0.000000
0.741455 0.000000
0.741699 0.000000
0.741943 0.000000
0.742188 0.000000
0.742432 0.000000
0.742676 0.000000
0.742920 0.000000
0.743164 0.000000
0.743408 0.000000
0.743652 0.000000
0.743896 0.000000
0.744141 0.000000
0.744385 0.000000
0.744629 0.000000
0.744873 0.000000
0.745117 0.000000
0.745361 0.000000
0.745605 0.000000
0.745850 0.000000
0.746094 0.000000
0.746338 0.000000
0.746582 0.000000
0.746826 0.000000
0.747070 0.000000
0.747314 0.000000
0.747559 0.000000
0.747803 0.000000
0.748047 0.000000
0.748291 0.000000
0.748535 0.000000
0.748779 0.000000
0.749023 0.000000
0.749268 0.000000
0.749512 0.000000
0.749756 0.000000
0.750000 0.000000
0.750244 0.000000
0.750488 0.000000
0.750732 0.000000
0.750977 0.000000
0.751221 0.000000
0.751465 0.000000
0.751709 0.000000
0.751953 0.000000
0.752197 0.000000
0.752441 0.000000
0.752686 0.000000
0.752930 0.000000
0.753174 0.000000
0.753418 0.000000
0.753662 0.000000
0.753906 0.000000
0.754150 0.000000
0.754395 0.000000
0.754639 0.000000
0.754883 0.000000
0.755127 0.000000
0.755371 0.000000
0.755615 0.000000
0.755859 0.000000
0.756104 0.000000
0.756348 0.000000
0.756592 0.000000
0.756836 0.000000
0.757080 0.000000
0.757324 0.000000
0.757568 0.000000
0.757812 0.000000
0.758057 0.000000
0.758301 0.000000
0.758545 0.000000
0.758789 0.000000
0.759033 0.000000
0.759277 0.000000
0.759521 0.000000
0.759766 0.000000
0.760010 0.000000
0.760254 0.000000
0.760498 0.000000
0.760742 0.000000
0.760986 0.000000
0.761230 0.000000
0.761475 0.000000
0.761719 0.000000
0.761963 0.000000
0.762207 0.000000
0.762451 0.000000
0.762695 0.000000
0.762939 0.000000
0.763184 0.000000
0.763428 0.000000
0.763672 0.000000
0.763916 0.000000
0.764160 0.000000
0.764404 0.000000
0.764648 0.000000
0.764893 0.000000
0.765137 0.000000
0.765381 0.000000
0.765625 0.000000
0.765869 0.000000
0.766113 0.000000
0.766357 0.000000
0.766602 0.000000
0.766846 0.000000
0.767090 0.000000
0.767334 0.000000
0.767578 0.000000
0.767822 0.000000
0.768066 0.000000
0.768311 0.000000
0.768555 0.000000
0.768799 0.000000
0.769043 0.000000
0.769287 0.000000
0.769531 0.000000
0.769775 0.000000
0.770020 0.000000
0.770264 0.000000
0.770508 0.000000
0.770752 0.000000
0.770996 0.000000
0.771240 0.000000
0.771484 0.000000
0.771729 0.000000
0.771973 0.000000
0.772217 0.000000
0.772461 0.000000
0.772705 0.000000
0.772949 0.000000
0.773193 0.000000
0.773438 0.000000
0.773682 0.000000
0.773926 0.000000
0.774170 0.000000
0.774414 0.000000
0.774658 0.000000
0.774902 0.000000
0.775146 0.000000
0.775391 0.000000
0.775635 0.000000
0.775879 0.000000
0.776123 0.000000
0.776367 0.000000
0.776611 0.000000
0.776855 0.000000
0.777100 0.000000
0.777344 0.000000
0.777588 0.000000
0.777832 0.000000
0.778076 0.000000
0.778320 0.000000
0.778564 0.000000
0.778809 0.000000
0.779053 0.000000
0.779297 0.000000
0.779541 0.000000
0.779785 0.000000
0.780029 0.000000
0.780273 0.000000
0.780518 0.000000
0.780762 0.000000
0.781006 0.000000
0.781250 0.000000
0.781494 0.000000
0.781738 0.000000
0.781982 0.000000
0.782227 0.000000
0.782471 0.000000
0.782715 0.000000
0.782959 0.000000
0.783203 0.000000
0.783447 0.000000
0.783691 0.000000
0.783936 0.000000
0.784180 0.000000
0.784424 0.000000
0.784668 0.000000
0.784912 0.000000
0.785156 0.000000
0.785400 0.000000
0.785645 0.000000
0.785889 0.000000
0.786133 0.000000
0.786377 0.000000
0.786621 0.000000
0.786865 0.000000
0.787109 0.000000
0.787354 0.000000
0.787598 0.000000
0.787842 0.000000
0.788086 0.000000
0.788330 0.000000
0.788574 0.000000
0.788818 0.000000
0.789062 0.000000
0.789307 0.000000
0.789551 0.000000
0.789795 0.000000
0.790039 0.000000
0.790283 0.000000
0.790527 0.000000
0.790771 0.000000
0.791016 0.000000
0.791260 0.000000
0.791504 0.000000
0.791748 0.000000
0.791992 0.000000
0.792236 0.000000
0.792480 0.000000
0.792725 0.000000
0.792969 0.000000
0.793213 0.000000
0.793457 0.000000
0.793701 0.000000
0.793945 0.000000
0.794189 0.000000
0.794434 0.000000
0.794678 0.000000
0.794922 0.000000
0.795166 0.000000
0.795410 0.000000
0.795654 0.000000
0.795898 0.000000
0.796143 0.000000
0.796387 0.000000
0.796631 0.000000
0.796875 0.000000
0.797119 0.000000
0.797363 0.000000
0.797607 0.000000
0.797852 0.000000
0.798096 0.000000
0.798340 0.000000
0.798584 0.000000
0.798828 0.000000
0.799072 0.000000
0.799316 0.000000
0.799561 0.000000
0.799805 0.000000
0.800049 0.000000
0.800293 0.000000
0.800537 0.000000
0.800781 0.000000
0.801025 0.000000
0.801270 0.000000
0.801514 0.000000
0.801758 0.000000
0.802002 0.000000
0.802246 0.000000
0.802490 0.000000
0.802734 0.000000
0.802979 0.000000
0.803223 0.000000
0.803467 0.000000
0.803711 0.000000
0.803955 0.000000
0.804199 0.000000
0.804443 0.000000
0.804688 0.000000
0.804932 0.000000
0.805176 0.000000
0.805420 0.000000
0.805664 0.000000
0.805908 0.000000
0.806152 0.000000
0.806396 0.000000
0.806641 0.000000
0.806885 0.000000
0.807129 0.000000
0.807373 0.000000
0.807617 0.000000
0.807861 0.000000
0.808105 0.000000
0.808350 0.000000
0.808594 0.000000
0.808838 0.000000
0.809082 0.000000
0.809326 0.000000
0.809570 0.000000
0.809814 0.000000
0.810059 0.000000
0.810303 0.000000
0.810547 0.000000
0.810791 0.000000
0.811035 0.000000
0.811279 0.000000
0.811523 0.000000
0.811768 0.000000
0.812012 0.000000
0.812256 0.000000
0.812500 0.000000
0.812744 0.000000
0.812988 0.000000
0.813232 0.000000
0.813477 0.000000
0.813721 0.000000
0.813965 0.000000
0.814209 0.000000
0.814453 0.000000
0.814697 0.000000
0.814941 0.000000
0.815186 0.000000
0.815430 0.000000
0.815674 0.000000
0.815918 0.000000
0.816162 0.000000
0.816406 0.000000
0.816650 0.000000
0.816895 0.000000
0.817139 0.000000
0.817383 0.000000
0.817627 0.000000
0.817871 0.000000
0.818115 0.000000
0.818359 0.000000
0.818604 0.000000
0.818848 0.000000
0.819092 0.000000
0.819336 0.000000
0.819580 0.000000
0.819824 0.000000
0.820068 0.000000
0.820312 0.000000
0.820557 0.000000
0.820801 0.000000
0.821045 0.000000
0.821289 0.000000
0.821533 0.000000
0.821777 0.000000
0.822021 0.000000
0.822266 0.000000
0.822510 0.000000
0.822754 0.000000
0.822998 0.000000
0.823242 0.000000
0.823486 0.000000
0.823730 0.000000
0.823975 0.000000
0.824219 0.000000
0.824463 0.000000
0.824707 0.000000
0.824951 0.000000
0.825195 0.000000
0.825439 0.000000
0.825684 0.000000
0.825928 0.000000
0.826172 0.000000
0.826416 0.000000
0.826660 0.000000
0.826904 0.000000
0.827148 0.000000
0.827393 0.000000
0.827637 0.000000
0.827881 0.000000
0.828125 0.000000
0.828369 0.000000
0.828613 0.000000
0.828857 0.000000
0.829102 0.000000
0.829346 0.000000
0.829590 0.000000
0.829834 0.000000
0.830078 0.000000
0.830322 0.000000
0.830566 0.000000
0.830811 0.000000
0.831055 0.000000
0.831299 0.000000
0.831543 0.000000
0.831787 0.000000
0.832031 0.000000
0.832275 0.000000
0.832520 0.000000
0.832764 0.000000
0.833008 0.000000
0.833252 0.000000
0.833496 0.000000
0.833740 0.000000
0.833984 0.000000
0.834229 0.000000
0.834473 0.000000
0.834717 0.000000
0.834961 0.000000
0.835205 0.000000
0.835449 0.000000
0.835693 0.000000
0.835938 0.000000
0.836182 0.000000
0.836426 0.000000
0.836670 0.000000
0.836914 0.000000
0.837158 0.000000
0.837402 0.000000
0.837646 0.000000
0.837891 0.000000
0.838135 0.000000
0.838379 0.000000
0.838623 0.000000
0.838867 0.000000
0.839111 0.000000
0.839355 0.000000
0.839600 0.000000
0.839844 0.000000
0.840088 0.000000
0.840332 0.000000
0.840576 0.000000
0.840820 0.000000
0.841064 0.000000
0.841309 0.000000
0.841553 0.000000
0.841797 0.000000
0.842041 0.000000
0.842285 0.000000
0.842529 0.000000
0.842773 0.000000
0.843018 0.000000
0.843262 0.000000
0.843506 0.000000
0.843750 0.000000
0.843994 0.000000
0.844238 0.000000
0.844482 0.000000
0.844727 0.000000
0.844971 0.000000
0.845215 0.000000
0.845459 0.000000
0.845703 0.000000
0.845947 0.000000
0.846191 0.000000
0.846436 0.000000
0.846680 0.000000
0.846924 0.000000
0.847168 0.000000
0.847412 0.000000
0.847656 0.000000
0.847900 0.000000
0.848145 0.000000
0.848389 0.000000
0.848633 0.000000
0.848877 0.000000
0.849121 0.000000
0.849365 0.000000
0.849609 0.000000
0.849854 0.000000
0.850098 0.000000
0.850342 0.000000
0.850586 0.000000
0.850830 0.000000
0.851074 0.000000
0.851318 0.000000
0.851562 0.000000
0.851807 0.000000
0.852051 0.000000
0.852295 0.000000
0.852539 0.000000
0.852783 0.000000
0.853027 0.000000
0.853271 0.000000
0.853516 0.000000
0.853760 0.000000
0.854004 0.000000
0.854248 0.000000
0.854492 0.000000
0.854736 0.000000
0.854980 0.000000
0.855225 0.000000
0.855469 0.000000
0.855713 0.000000
0.855957 0.000000
0.856201 0.000000
0.856445 0.000000
0.856689 0.000000
0.856934 0.000000
0.857178 0.000000
0.857422 0.000000
0.857666 0.000000
0.857910 0.000000
0.858154 0.000000
0.858398 0.000000
0.858643 0.000000
0.858887 0.000000
0.859131 0.000000
0.859375 0.000000
0.859619 0.000000
0.859863 0.000000
0.860107 0.000000
0.860352 0.000000
0.860596 0.000000
0.860840 0.000000
0.861084 0.000000
0.861328 0.000000
0.861572 0.000000
0.861816 0.000000
0.862061 0.000000
0.862305 0.000000
0.862549 0.000000
0.862793 0.000000
0.863037 0.000000
0.863281 0.000000
0.863525 0.000000
0.863770 0.000000
0.864014 0.000000
0.864258 0.000000
0.864502 0.000000
0.864746 0.000000
0.864990 0.000000
0.865234 0.000000
0.865479 0.000000
0.865723 0.000000
0.865967 0.000000
0.866211 0.000000
0.866455 0.000000
0.866699 0.000000
0.866943 0.000000
0.867188 0.000000
0.867432 0.000000
0.867676 0.000000
0.867920 0.000000
0.868164 0.000000
0.868408 0.000000
0.868652 0.000000
0.868896 0.000000
0.869141 0.000000
0.869385 0.000000
0.869629 0.000000
0.869873 0.000000
0.870117 0.000000
0.870361 0.000000
0.870605 0.000000
0.870850 0.000000
0.871094 0.000000
0.871338 0.000000
0.871582 0.000000
0.871826 0.000000
0.872070 0.000000
0.872314 0.000000
0.872559 0.000000
0.872803 0.000000
0.873047 0.000000
0.873291 0.000000
0.873535 0.000000
0.873779 0.000000
0.874023 0.000000
0.874268 0.000000
0.874512 0.000000
0.874756 0.000000
0.875000 0.000000
0.875244 0.000000
0.875488 0.000000
0.875732 0.000000
0.875977 0.000000
0.876221 0.000000
0.876465 0.000000
0.876709 0.000000
0.876953 0.000000
0.877197 0.000000
0.877441 0.000000
0.877686 0.000000
0.877930 0.000000
0.878174 0.000000
0.878418 0.000000
0.878662 0.000000
0.878906 0.000000
0.879150 0.000000
0.879395 0.000000
0.879639 0.000000
0.879883 0.000000
0.880127 0.000000
0.880371 0.000000
0.880615 0.000000
0.880859 0.000000
0.881104 0.000000
0.881348 0.000000
0.881592 0.000000
0.881836 0.000000
0.882080 0.000000
0.882324 0.000000
0.882568 0.000000
0.882812 0.000000
0.883057 0.000000
0.883301 0.000000
0.883545 0.000000
0.883789 0.000000
0.884033 0.000000
0.884277 0.000000
0.884521 0.000000
0.884766 0.000000
0.885010 0.000000
0.885254 0.000000
0.885498 0.000000
0.885742 0.000000
0.885986 0.000000
0.886230 0.000000
0.886475 0.000000
0.886719 0.000000
0.886963 0.000000
0.887207 0.000000
0.887451 0.000000
0.887695 0.000000
0.887939 0.000000
0.888184 0.000000
0.888428 0.000000
0.888672 0.000000
0.888916 0.000000
0.889160 0.000000
0.889404 0.000000
0.889648 0.000000
0.889893 0.000000
0.890137 0.000000
0.890381 0.000000
0.890625 0.000000
0.890869 0.000000
0.891113 0.000000
0.891357 0.000000
0.891602 0.000000
0.891846 0.000000
0.892090 0.000000
0.892334 0.000000
0.892578 0.000000
0.892822 0.000000
0.893066 0.000000
0.893311 0.000000
0.893555 0.000000
0.893799 0.000000
0.894043 0.000000
0.894287 0.000000
0.894531 0.000000
0.894775 0.000000
0.895020 0.000000
0.895264 0.000000
0.895508 0.000000
0.895752 0.000000
0.895996 0.000000
0.896240 0.000000
0.896484 0.000000
0.896729 0.000000
0.896973 0.000000
0.897217 0.000000
0.897461 0.000000
0.897705 0.000000
0.897949 0.000000
0.898193 0.000000
0.898438 0.000000
0.898682 0.000000
0.898926 0.000000
0.899170 0.000000
0.899414 0.000000
0.899658 0.000000
0.899902 0.000000
0.900146 0.000000
0.900391 0.000000
0.900635 0.000000
0.900879 0.000000
0.901123 0.000000
0.901367 0.000000
0.901611 0.000000
0.901855 0.000000
0.902100 0.000000
0.902344 0.000000
0.902588 0.000000
0.902832 0.000000
0.903076 0.000000
0.903320 0.000000
0.903564 0.000000
0.903809 0.000000
0.904053 0.000000
0.904297 0.000000
0.904541 0.000000
0.904785 0.000000
0.905029 0.000000
0.905273 0.000000
0.905518 0.000000
0.905762 0.000000
0.906006 0.000000
0.906250 0.000000
0.906494 0.000000
0.906738 0.000000
0.906982 0.000000
0.907227 0.000000
0.907471 0.000000
0.907715 0.000000
0.907959 0.000000
0.908203 0.000000
0.908447 0.000000
0.908691 0.000000
0.908936 0.000000
0.909180 0.000000
0.909424 0.000000
0.909668 0.000000
0.909912 0.000000
0.910156 0.000000
0.910400 0.000000
0.910645 0.000000
0.910889 0.000000
0.911133 0.000000
0.911377 0.000000
0.911621 0.000000
0.911865 0.000000
0.912109 0.000000
0.912354 0.000000
0.912598 0.000000
0.912842 0.000000
0.913086 0.000000
0.913330 0.000000
0.913574 0.000000
0.913818 0.000000
0.914062 0.000000
0.914307 0.000000
0.914551 0.000000
0.914795 0.000000
0.915039 0.000000
0.915283 0.000000
0.915527 0.000000
0.915771 0.000000
0.916016 0.000000
0.916260 0.000000
0.916504 0.000000
0.916748 0.000000
0.916992 0.000000
0.917236 0.000000
0.917480 0.000000
0.917725 0.000000
0.917969 0.000000
0.918213 0.000000
0.918457 0.000000
0.918701 0.000000
0.918945 0.000000
0.919189 0.000000
0.919434 0.000000
0.919678 0.000000
0.919922 0.000000
0.920166 0.000000
0.920410 0.000000
0.920654 0.000000
0.920898 0.000000
0.921143 0.000000
0.921387 0.000000
0.921631 0.000000
0.921875 0.000000
0.922119 0.000000
0.922363 0.000000
0.922607 0.000000
0.922852 0.000000
0.923096 0.000000
0.923340 0.000000
0.923584 0.000000
0.923828 0.000000
0.924072 0.000000
0.924316 0.000000
0.924561 0.000000
0.924805 0.000000
0.925049 0.000000
0.925293 0.000000
0.925537 0.000000
0.925781 0.000000
0.926025 0.000000
0.926270 0.000000
0.926514 0.000000
0.926758 0.000000
0.927002 0.000000
0.927246 0.000000
0.927490 0.000000
0.927734 0.000000
0.927979 0.000000
0.928223 0.000000
0.928467 0.000000
0.928711 0.000000
0.928955 0.000000
0.929199 0.000000
0.929443 0.000000
0.929688 0.000000
0.929932 0.000000
0.930176 0.000000
0.930420 0.000000
0.930664 0.000000
0.930908 0.000000
0.931152 0.000000
0.931396 0.000000
0.931641 0.000000
0.931885 0.000000
0.932129 0.000000
0.932373 0.000000
0.932617 0.000000
0.932861 0.000000
0.933105 0.000000
0.933350 0.000000
0.933594 0.000000
0.933838 0.000000
0.934082 0.000000
0.934326 0.000000
0.934570 0.000000
0.934814 0.000000
0.935059 0.000000
0.935303 0.000000
0.935547 0.000000
0.935791 0.000000
0.936035 0.000000
0.936279 0.000000
0.936523 0.000000
0.936768 0.000000
0.937012 0.000000
0.937256 0.000000
0.937500 0.000000
0.937744 0.000000
0.937988 0.000000
0.938232 0.000000
0.938477 0.000000
0.938721 0.000000
0.938965 0.000000
0.939209 0.000000
0.939453 0.000000
0.939697 0.000000
0.939941 0.000000
0.940186 0.000000
0.940430 0.000000
0.940674 0.000000
0.940918 0.000000
0.941162 0.000000
0.941406 0.000000
0.941650 0.000000
0.941895 0.000000
0.942139 0.000000
0.942383 0.000000
0.942627 0.000000
0.942871 0.000000
0.943115 0.000000
0.943359 0.000000
0.943604 0.000000
0.943848 0.000000
0.944092 0.000000
0.944336 0.000000
0.944580 0.000000
0.944824 0.000000
0.945068 0.000000
0.945312 0.000000
0.945557 0.000000
0.945801 0.000000
0.946045 0.000000
0.946289 0.000000
0.946533 0.000000
0.946777 0.000000
0.947021 0.000000
0.947266 0.000000
0.947510 0.000000
0.947754 0.000000
0.947998 0.000000
0.948242 0.000000
0.948486 0.000000
0.948730 0.000000
0.948975 0.000000
0.949219 0.000000
0.949463 0.000000
0.949707 0.000000
0.949951 0.000000
0.950195 0.000000
0.950439 0.000000
0.950684 0.000000
0.950928 0.000000
0.951172 0.000000
0.951416 0.000000
0.951660 0.000000
0.951904 0.000000
0.952148 0.000000
0.952393 0.000000
0.952637 0.000000
0.952881 0.000000
0.953125 0.000000
0.953369 0.000000
0.953613 0.000000
0.953857 0.000000
0.954102 0.000000
0.954346 0.000000
0.954590 0.000000
0.954834 0.000000
0.955078 0.000000
0.955322 0.000000
0.955566 0.000000
0.955811 0.000000
0.956055 0.000000
0.956299 0.000000
0.956543 0.000000
0.956787 0.000000
0.957031 0.000000
0.957275 0.000000
0.957520 0.000000
0.957764 0.000000
0.958008 0.000000
0.958252 0.000000
0.958496 0.000000
0.958740 0.000000
0.958984 0.000000
0.959229 0.000000
0.959473 0.000000
0.959717 0.000000
0.959961 0.000000
0.960205 0.000000
0.960449 0.000000
0.960693 0.000000
0.960938 0.000000
0.961182 0.000000
0.961426 0.000000
0.961670 0.000000
0.961914 0.000000
0.962158 0.000000
0.962402 0.000000
0.962646 0.000000
0.962891 0.000000
0.963135 0.000000
0.963379 0.000000
0.963623 0.000000
0.963867 0.000000
0.964111 0.000000
0.964355 0.000000
0.964600 0.000000
0.964844 0.000000
0.965088 0.000000
0.965332 0.000000
0.965576 0.000000
0.965820 0.000000
0.966064 0.000000
0.966309 0.000000
0.966553 0.000000
0.966797 0.000000
0.967041 0.000000
0.967285 0.000000
0.967529 0.000000
0.967773 0.000000
0.968018 0.000000
0.968262 0.000000
0.968506 0.000000
0.968750 0.000000
0.968994 0.000000
0.969238 0.000000
0.969482 0.000000
0.969727 0.000000
0.969971 0.000000
0.970215 0.000000
0.970459 0.000000
0.970703 0.000000
0.970947 0.000000
0.971191 0.000000
0.971436 0.000000
0.971680 0.000000
0.971924 0.000000
0.972168 0.000000
0.972412 0.000000
0.972656 0.000000
0.972900 0.000000
0.973145 0.000000
0.973389 0.000000
0.973633 0.000000
0.973877 0.000000
0.974121 0.000000
0.974365 0.000000
0.974609 0.000000
0.974854 0.000000
0.975098 0.000000
0.975342 0.000000
0.975586 0.000000
0.975830 0.000000
0.976074 0.000000
0.976318 0.000000
0.976562 0.000000
0.976807 0.000000
0.977051 0.000000
0.977295 0.000000
0.977539 0.000000
0.977783 0.000000
0.978027 0.000000
0.978271 0.000000
0.978516 0.000000
0.978760 0.000000
0.979004 0.000000
0.979248 0.000000
0.979492 0.000000
0.979736 0.000000
0.979980 0.000000
0.980225 0.000000
0.980469 0.000000
0.980713 0.000000
0.980957 0.000000
0.981201 0.000000
0.981445 0.000000
0.981689 0.000000
0.981934 0.000000
0.982178 0.000000
0.982422 0.000000
0.982666 0.000000
0.982910 0.000000
0.983154 0.000000
0.983398 0.000000
0.983643 0.000000
0.983887 0.000000
0.984131 0.000000
0.984375 0.000000
0.984619 0.000000
0.984863 0.000000
0.985107 0.000000
0.985352 0.000000
0.985596 0.000000
0.985840 0.000000
0.986084 0.000000
0.986328 0.000000
0.986572 0.000000
0.986816 0.000000
0.987061 0.000000
0.987305 0.000000
0.987549 0.000000
0.987793 0.000000
0.988037 0.000000
0.988281 0.000000
0.988525 0.000000
0.988770 0.000000
0.989014 0.000000
0.989258 0.000000
0.989502 0.000000
0.989746 0.000000
0.989990 0.000000
0.990234 0.000000
0.990479 0.000000
0.990723 0.000000
0.990967 0.000000
0.991211 0.000000
0.991455 0.000000
0.991699 0.000000
0.991943 0.000000
0.992188 0.000000
0.992432 0.000000
0.992676 0.000000
0.992920 0.000000
0.993164 0.000000
0.993408 0.000000
0.993652 0.000000
0.993896 0.000000
0.994141 0.000000
0.994385 0.000000
0.994629 0.000000
0.994873 0.000000
0.995117 0.000000
0.995361 0.000000
0.995605 0.000000
0.995850 0.000000
0.996094 0.000000
0.996338 0.000000
0.996582 0.000000
0.996826 0.000000
0.997070 0.000000
0.997314 0.000000
0.997559 0.000000
0.997803 0.000000
0.998047 0.000000
0.998291 0.000000
0.998535 0.000000
0.998779 0.000000
0.999023 0.000000
0.999268 0.000000
0.999512 0.000000
0.999756 0.000000
